#BLTrackFile noise_measure_Det
#x,y,z,Px,Py,Pz,t,PDGid,EventID,TrackID,ParentID,Weight
-35.9271,0.568737,1420.0,-15.0363,1.15322,137.142,3.09081,-11,6.289144e+07,1001.0,1.0,100.0
-46.5982,-2.16269,1420.0,-13.6814,-0.262886,89.7091,3.0954,-11,6.3025932e+07,1001.0,1.0,100.0
-40.9896,-7.6415,1420.0,-13.3651,-1.09912,99.8117,3.09319,-11,6.30569e+07,1001.0,1.0,100.0
-37.8604,-2.64833,1420.0,-13.8893,-0.154855,114.346,3.09181,-11,6.3231464e+07,1001.0,1.0,100.0
-33.9171,-2.75552,1420.0,-13.2505,-0.00189878,121.897,3.09051,-11,6.3420252e+07,1001.0,1.0,100.0
-25.3665,-1.06384,1420.0,-13.7046,0.197868,166.931,3.08836,-11,6.34212e+07,1001.0,1.0,100.0
-34.1169,-3.93683,1420.0,-14.4071,-0.713305,138.468,3.09021,-11,6.342886e+07,1001.0,1.0,100.0
-36.4481,-2.30494,1420.0,-13.7287,0.0216146,117.779,3.0913,-11,6.3434616e+07,1001.0,1.0,100.0
-28.5892,-2.916,1420.0,-14.1184,-0.653068,152.237,3.08919,-11,6.3566532e+07,1001.0,1.0,100.0
-19.2415,-1.71382,1420.0,-14.242,-0.160251,245.874,3.08693,-11,6.3588588e+07,1001.0,1.0,100.0
-32.7833,-4.0795,1420.0,-14.9192,-0.650186,146.53,3.09003,-11,6.3603948e+07,1001.0,1.0,100.0
-35.1081,5.81963,1420.0,-13.4599,2.65053,120.25,3.09112,-11,6.36692e+07,1001.0,1.0,100.0
-29.658,-4.84064,1420.0,-15.6479,-0.967608,164.915,3.08949,-11,6.3680972e+07,1001.0,1.0,100.0
-46.3415,-3.88571,1420.0,-14.3598,-0.253544,96.5488,3.09504,-11,6.373654e+07,1001.0,1.0,100.0
-30.2533,-4.45076,1420.0,-15.095,-0.815595,169.656,3.08899,-11,6.3757044e+07,1001.0,1.0,100.0
-42.1058,-3.83786,1420.0,-13.4669,-0.212862,98.8961,3.09338,-11,6.3847724e+07,1001.0,1.0,100.0
-48.5987,-11.9477,1420.0,-11.6207,-1.94767,69.9435,3.09726,-11,6.384867e+07,1001.0,1.0,100.0
-20.4143,-4.63739,1420.0,-14.426,-1.13855,255.502,3.0869,-11,6.391637e+07,1001.0,1.0,100.0
-42.0038,-1.72574,1420.0,-13.4127,0.379645,94.5523,3.09404,-11,6.392216e+07,1001.0,1.0,100.0
-38.1076,-0.733748,1420.0,-11.4353,0.256364,89.4004,3.09219,-11,6.4021468e+07,1001.0,1.0,100.0
-21.5356,-3.03956,1420.0,-14.6464,-0.153506,225.378,3.08732,-11,6.4066424e+07,1001.0,1.0,100.0
-19.6543,-2.42756,1420.0,-14.1192,-0.0577638,227.207,3.08715,-11,6.4070916e+07,1001.0,1.0,100.0
-30.65,-3.42524,1420.0,-13.3388,-0.158182,133.168,3.08975,-11,6.4158664e+07,1001.0,1.0,100.0
-23.2991,-4.91446,1420.0,-14.0428,-1.1107,201.84,3.0876,-11,6.418424e+07,1001.0,1.0,100.0
-42.7115,-5.92504,1420.0,-14.552,-0.648153,105.85,3.09371,-11,6.4336176e+07,1001.0,1.0,100.0
-38.0061,-2.69725,1420.0,-13.9598,-0.297605,116.306,3.09169,-11,6.434575e+07,1001.0,1.0,100.0
-43.4161,-3.13459,1420.0,-13.8758,-0.37038,97.9963,3.09408,-11,6.441737e+07,1001.0,1.0,100.0
-24.3722,-5.05227,1420.0,-15.0068,-0.857997,205.193,3.08785,-11,6.4450496e+07,1001.0,1.0,100.0
-26.7789,-3.65114,1420.0,-14.0446,-0.783339,171.212,3.0884,-11,6.445484e+07,1001.0,1.0,100.0
-38.6659,-1.01314,1420.0,-13.9888,0.0640974,111.731,3.09221,-11,6.453297e+07,1001.0,1.0,100.0
-33.6869,-1.86142,1420.0,-13.6659,0.169212,126.006,3.09052,-11,6.454897e+07,1001.0,1.0,100.0
-39.4698,-3.03871,1420.0,-13.4639,-0.292808,102.508,3.09282,-11,6.4568244e+07,1001.0,1.0,100.0
