#BLTrackFile noise_measure_Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-2.20571 -3.25054 1225 -0.547218 -0.80643 303.912 4.08618 22 241 1 0 1 
0.0524987 -0.887936 1225 0.0127793 -0.216143 298.191 4.08616 22 242 1 0 1 
0.106046 -1.93598 1225 0.026222 -0.478708 302.905 4.08616 22 243 1 0 1 
-2.07937 -1.63152 1225 -0.510257 -0.400358 300.603 4.08617 22 246 1 0 1 
-0.134511 -2.01443 1225 -0.032827 -0.491614 298.957 4.08616 22 247 1 0 1 
2.12975 -3.14485 1225 0.525218 -0.775553 302.098 4.08618 22 249 1 0 1 
-2.95699 -0.580723 1225 -0.721119 -0.14162 298.74 4.08617 22 261 1 0 1 
0.663897 -0.281709 1225 0.163372 -0.0693231 301.449 4.08616 22 262 1 0 1 
-4.00721 33.0157 1225 -0.00470804 0.0412686 1.16104 4.08821 22 263 1322 1268 1 
-15.8466 40.26 1225 -0.00784909 0.0206087 0.478055 4.08956 22 263 1323 1268 1 
-0.625846 -0.703767 1225 -0.152782 -0.171804 299.048 4.08616 22 266 1 0 1 
3.96072 -1.48819 1225 0.96508 -0.362616 298.487 4.08618 22 268 1 0 1 
1.2149 -0.284728 1225 0.2971 -0.0696296 299.571 4.08616 22 269 1 0 1 
-0.32357 -1.84422 1225 -0.0796953 -0.454231 301.717 4.08616 22 270 1 0 1 
-0.891097 -3.68967 1225 -0.219814 -0.910159 302.18 4.08618 22 274 1 0 1 
-2.84049 -0.421769 1225 -0.694643 -0.103144 299.574 4.08617 22 275 1 0 1 
2.05921 -0.53495 1225 0.49872 -0.129559 296.682 4.08616 22 276 1 0 1 
1.06942 -3.03241 1225 0.260599 -0.738948 298.512 4.08617 22 278 1 0 1 
-0.406998 -0.819834 1225 -0.0991257 -0.199673 298.352 4.08616 22 279 1 0 1 
3.30321 -1.73078 1225 0.817515 -0.428352 303.177 4.08618 22 280 1 0 1 
0.533547 -2.29576 1225 0.130941 -0.563415 300.634 4.08617 22 284 1 0 1 
1.34462 -0.600683 1225 0.332474 -0.148526 302.896 4.08616 22 286 1 0 1 
-25.3111 -3.77514 1225 -0.0329686 -0.00399599 1.25271 4.08733 22 291 2173 1053 1 
-22.8797 -1.38167 1225 -0.0591415 -0.00193633 2.47748 4.08711 22 291 2208 1053 1 
-0.0598759 -1.32756 1225 -0.0146088 -0.323904 298.881 4.08616 22 292 1 0 1 
-2.84919 -0.810195 1225 -0.697611 -0.198372 299.935 4.08617 22 298 1 0 1 
1.50851 -1.93739 1225 0.363131 -0.466373 294.884 4.08617 22 300 1 0 1 
-0.07822 -0.770245 1225 -0.019161 -0.188681 300.079 4.08616 22 302 1 0 1 
-1.63716 -0.295718 1225 -0.402843 -0.0727649 301.426 4.08616 22 306 1 0 1 
-2.18243 -1.36733 1225 -0.542829 -0.340091 304.69 4.08617 22 307 1 0 1 
27.4554 4.37903 1225 0.594771 0.0948782 20.4846 4.08758 22 310 2913 1817 1 
-0.545837 -0.305689 1225 -0.134359 -0.0752462 301.537 4.08616 22 311 1 0 1 
-1.19208 -3.73997 1225 -0.29078 -0.912276 298.809 4.08618 22 312 1 0 1 
-0.236522 -2.95278 1225 -0.0577728 -0.721246 299.219 4.08617 22 317 1 0 1 
35.3432 26.8261 1225 2.32981 1.8279 64.0661 4.08965 22 318 2085 1001 1 
0.282614 -2.81197 1225 0.0695637 -0.692148 301.526 4.08617 22 320 1 0 1 
-4.31879 -0.424682 1225 -1.05426 -0.103669 299.033 4.08618 22 323 1 0 1 
-1.29133 -2.02769 1225 -0.316118 -0.496377 299.88 4.08617 22 324 1 0 1 
1.45237 -0.624098 1225 0.3538 -0.152031 298.412 4.08616 22 325 1 0 1 
-1.3692 -0.183675 1225 -0.335342 -0.0449852 300.024 4.08616 22 327 1 0 1 
-43.9034 29.4468 1225 -1.61163 1.12136 35.6678 4.09105 22 328 1112 1001 1 
-7.21807 30.8953 1225 -0.00132242 0.00595289 0.180631 4.088 22 328 1172 1171 1 
-3.7584 30.9975 1225 -0.163908 1.44686 43.7622 4.08795 22 328 1173 1171 1 
-12.1184 -38.4017 1225 -0.153553 -1.92759 26.3641 139.325 2112 330 1541 1539 1 
-0.84112 -3.04071 1225 -0.201307 -0.727739 293.182 4.08617 22 331 1 0 1 
0.163284 -1.70658 1225 0.0401065 -0.419179 300.89 4.08616 22 336 1 0 1 
-0.659091 -0.897217 1225 -0.16116 -0.219387 299.536 4.08616 22 342 1 0 1 
7.58021 0.0672776 1225 0.00114483 0.000127862 0.133601 4.08628 22 343 1003 1001 1 
15.2075 28.6134 1225 0.0417239 0.0780366 2.51061 4.08813 22 343 1005 1004 1 
3.62674 32.9233 1225 0.996487 7.17616 208.903 4.0881 22 344 1489 1001 1 
-0.0986576 -1.43307 1225 -0.0243276 -0.353374 302.067 4.08616 22 348 1 0 1 
0.98275 -0.923102 1225 0.241048 -0.226418 300.467 4.08616 22 352 1 0 1 
3.49269 -1.41463 1225 0.85291 -0.345452 299.143 4.08618 22 354 1 0 1 
1.54114 -4.07353 1225 0.37421 -0.989105 297.446 4.08618 22 358 1 0 1 
2.83718 10.0892 1225 0.00232116 0.00963991 0.878363 4.08638 22 361 2972 1727 1 
-0.0791073 -0.474693 1225 -0.0194705 -0.116835 301.507 4.08616 22 364 1 0 1 
-4.02584 -0.299545 1225 -0.989701 -0.0736393 301.15 4.08618 22 365 1 0 1 
-7.54712 37.7084 1225 -0.00390232 0.0200182 0.512922 4.08878 22 368 1382 1225 1 
10.9192 31.0105 1225 0.538102 1.57967 48.9395 4.08809 22 368 1383 1225 1 
-1.6787 -0.475383 1225 -0.415618 -0.117697 303.289 4.08616 22 369 1 0 1 
-1.72883 -0.513915 1225 -0.424349 -0.126143 300.682 4.08616 22 370 1 0 1 
-0.427075 -1.53003 1225 -0.104258 -0.373512 299.048 4.08616 22 371 1 0 1 
0.679389 -1.9988 1225 0.166249 -0.489114 299.762 4.08616 22 372 1 0 1 
-1.10665 -0.823132 1225 -0.271028 -0.201593 300.014 4.08616 22 373 1 0 1 
-1.26263 -1.48958 1225 -0.308916 -0.364442 299.71 4.08616 22 374 1 0 1 
0.489428 -2.30245 1225 0.121719 -0.572611 304.654 4.08617 22 383 1 0 1 
-0.112264 -2.88185 1225 -0.0272121 -0.698542 296.931 4.08617 22 384 1 0 1 
3.86272 -0.872643 1225 0.95664 -0.216118 303.383 4.08618 22 385 1 0 1 
0.512303 -0.854202 1225 0.12464 -0.207822 298.035 4.08616 22 388 1 0 1 
0.773994 -1.11526 1225 0.190547 -0.274562 301.578 4.08616 22 389 1 0 1 
29.1528 18.4039 1225 1.41913 0.882461 47.0276 4.08827 22 391 2399 1703 1 
1.38527 -2.01416 1225 0.337998 -0.491443 298.893 4.08617 22 393 1 0 1 
-44.829 9.68229 1225 -0.411656 0.0899261 9.03312 4.08985 22 395 2722 1722 1 
-2.49394 -3.52347 1225 -0.615149 -0.869091 302.155 4.08618 22 396 1 0 1 
-1.33573 -0.163382 1225 -0.327347 -0.0400399 300.21 4.08616 22 397 1 0 1 
0.917598 -0.806222 1225 0.223825 -0.196658 298.808 4.08616 22 398 1 0 1 
2.0164 -2.61598 1225 0.489275 -0.63476 297.243 4.08617 22 399 1 0 1 
-2.24687 -3.67883 1225 -0.556879 -0.911787 303.612 4.08618 22 401 1 0 1 
2.31589 9.4656 1225 0.0149772 0.0659207 6.28441 4.08636 22 402 1338 1001 1 
1.14915 -0.313081 1225 0.279123 -0.0760456 297.545 4.08616 22 403 1 0 1 
-0.640093 -3.28756 1225 -0.156014 -0.8013 298.578 4.08617 22 408 1 0 1 
-3.09771 -1.88462 1225 -0.759268 -0.461932 300.255 4.08618 22 410 1 0 1 
-0.838865 -1.80513 1225 -0.20459 -0.440252 298.764 4.08616 22 411 1 0 1 
-1.12921 -2.82185 1225 -0.280245 -0.700322 304.018 4.08617 22 413 1 0 1 
-1.47688 -2.61673 1225 -0.360539 -0.638803 299.05 4.08617 22 416 1 0 1 
-3.4785 31.8724 1225 -0.027408 0.312839 9.31295 4.08801 22 422 1381 1001 1 
31.9006 47.5768 1225 0.311881 0.466254 9.32681 4.09203 22 422 1421 1382 1 
31.1727 29.473 1225 0.270498 0.259134 8.27454 4.0895 22 422 1422 1382 1 
-3.61651 -0.932297 1225 -0.889186 -0.229222 301.189 4.08618 22 427 1 0 1 
0.43625 -1.24767 1225 0.106737 -0.305268 299.721 4.08616 22 429 1 0 1 
0.221818 -0.146438 1225 0.053831 -0.0355378 297.284 4.08616 22 436 1 0 1 
-3.12179 -1.27756 1225 -0.761273 -0.311543 298.726 4.08617 22 440 1 0 1 
0.882612 -3.95237 1225 0.219269 -0.981895 304.329 4.08618 22 443 1 0 1 
3.92463 -0.318724 1225 0.973189 -0.0790339 303.762 4.08618 22 444 1 0 1 
1.47665 -3.10035 1225 0.361366 -0.758718 299.782 4.08617 22 446 1 0 1 
-1.95413 -2.48932 1225 -0.480441 -0.612021 301.177 4.08617 22 447 1 0 1 
3.17862 -1.77657 1225 0.778038 -0.434854 299.846 4.08618 22 448 1 0 1 
-1.21353 -3.66396 1225 -0.297478 -0.898159 300.288 4.08618 22 450 1 0 1 
-9.8929 -43.4926 1225 -0.0237774 -0.104 2.31768 4.08954 22 451 1027 1001 1 
1.72271 -38.8198 1225 0.000533059 -0.0106144 0.265774 4.08872 22 451 1028 1001 1 
-16.4191 -5.24226 1225 -0.321488 -0.086664 18.9886 4.08665 22 451 1044 1042 1 
-8.74367 6.86837 1225 -0.0132275 0.0123723 1.49731 4.0864 22 451 1066 1042 1 
-5.33386 16.0633 1225 -0.0485217 0.166165 9.26657 4.08672 22 451 1225 1001 1 
3.62147 5.35131 1225 0.0501651 0.0794913 11.9551 4.08626 22 451 1226 1001 1 
-1.75861 3.71277 1225 -0.00255346 0.0085517 1.73707 4.08621 22 451 1282 1001 1 
4.19287 -1.96292 1225 0.0481767 -0.0105746 10.0436 4.0862 22 451 1298 1001 1 
-4.04344 -1.26416 1225 -0.991196 -0.309891 300.292 4.08618 22 452 1 0 1 
-0.391821 -4.05308 1225 -0.0967026 -1.00031 302.334 4.08618 22 456 1 0 1 
2.51167 -1.44714 1225 0.611755 -0.352473 298.367 4.08617 22 461 1 0 1 
3.1546 -0.334357 1225 0.77723 -0.082379 301.816 4.08617 22 464 1 0 1 
0.701561 -0.957243 1225 0.170559 -0.232719 297.814 4.08616 22 466 1 0 1 
-1.29721 -2.13372 1225 -0.317595 -0.522397 299.915 4.08617 22 471 1 0 1 
2.43741 -0.692915 1225 0.593333 -0.168675 298.199 4.08617 22 474 1 0 1 
-1.82496 -1.64548 1225 -0.445089 -0.401317 298.766 4.08617 22 476 1 0 1 
1.91445 -3.98588 1225 0.46722 -0.972752 298.961 4.08619 22 478 1 0 1 
-2.88688 -2.23093 1225 -0.70304 -0.543297 298.324 4.08618 22 481 1 0 1 
2.50156 -1.10803 1225 0.612985 -0.271513 300.174 4.08617 22 483 1 0 1 
-1.41552 -2.68723 1225 -0.347316 -0.659346 300.569 4.08617 22 492 1 0 1 
-0.47545 -3.16898 1225 -0.116404 -0.775855 299.914 4.08617 22 494 1 0 1 
2.74048 -0.301687 1225 0.666929 -0.0734192 298.118 4.08617 22 495 1 0 1 
-2.36307 -2.64936 1225 -0.576643 -0.646503 298.927 4.08618 22 497 1 0 1 
-0.871441 -0.0279863 1225 -0.213209 -0.00684718 299.711 4.08616 22 498 1 0 1 
10.6716 14.7851 1225 0.053027 0.0723434 4.42468 4.08682 22 501 1397 1001 1 
-6.48881 -6.69621 1225 -0.00495275 -0.00438462 0.65001 4.08634 22 503 2697 1716 1 
1.72917 -2.39133 1225 0.421871 -0.58342 298.868 4.08617 22 507 1 0 1 
1.74086 -0.553863 1225 0.425658 -0.135425 299.524 4.08616 22 508 1 0 1 
1.87765 -1.38155 1225 0.461487 -0.339555 301.078 4.08617 22 510 1 0 1 
-1.29225 -1.7632 1225 -0.321101 -0.438124 304.391 4.08617 22 511 1 0 1 
-0.755384 -3.62744 1225 -0.185901 -0.892714 301.473 4.08618 22 512 1 0 1 
1.60822 -2.17634 1225 0.399226 -0.540256 304.095 4.08617 22 516 1 0 1 
-30.9888 0.627854 1225 -0.983759 0.0492048 29.999 4.08788 22 517 1332 1003 1 
-21.1386 24.1822 1225 -0.00532152 0.00621613 0.236596 4.08807 22 517 1333 1003 1 
-22.4364 4.785 1225 -0.523754 0.127641 22.2721 4.08712 22 519 1941 1001 1 
3.54106 -2.60002 1225 0.864215 -0.634549 298.968 4.08618 22 521 1 0 1 
1.2386 19.2171 1225 0.00641163 0.0730093 3.61091 4.08685 22 526 2549 1933 1 
-17.4104 19.4012 1225 -0.0249171 0.0274107 1.33171 4.08742 22 528 2766 2242 1 
2.09232 -1.46468 1225 0.511852 -0.358311 299.676 4.08617 22 529 1 0 1 
-0.960907 -2.41025 1225 -0.234433 -0.58803 298.864 4.08617 22 534 1 0 1 
-2.17866 15.2992 1225 -0.00294388 0.0156433 0.950772 4.08674 22 535 1424 1279 1 
29.9027 -8.86287 1225 0.231787 -0.0677163 7.79568 4.08773 22 535 2510 1279 1 
3.39512 -0.103646 1225 0.825464 -0.0251996 297.837 4.08617 22 536 1 0 1 
2.51718 -0.655243 1225 0.620008 -0.161393 301.73 4.08617 22 537 1 0 1 
-8.08002 11.6253 1225 -0.00339445 0.00446563 0.389502 4.08653 22 538 1977 1202 1 
-10.8653 6.94819 1225 -1.51257 0.925359 132.768 4.08648 22 538 1997 1202 1 
3.21225 -2.84088 1225 0.0180803 -0.0152133 5.83629 4.08619 22 540 1340 1001 1 
-1.36115 -0.974878 1225 -0.334465 -0.239549 301.01 4.08616 22 541 1 0 1 
-0.484424 -1.01485 1225 -0.119504 -0.250358 302.2 4.08616 22 547 1 0 1 
-1.13325 -0.752122 1225 -0.274555 -0.182217 296.782 4.08616 22 551 1 0 1 
0.237167 -0.737776 1225 0.0587781 -0.182846 303.597 4.08616 22 554 1 0 1 
0.0473816 -3.4125 1225 0.011564 -0.832861 298.976 4.08617 22 556 1 0 1 
-1.85282 -3.57071 1225 -0.454734 -0.876352 300.649 4.08618 22 558 1 0 1 
-2.58609 -1.84607 1225 -0.630793 -0.450289 298.799 4.08617 22 559 1 0 1 
2.84157 -2.72533 1225 0.697556 -0.669021 300.716 4.08618 22 560 1 0 1 
-0.659986 -1.77158 1225 -0.161613 -0.433812 299.97 4.08616 22 561 1 0 1 
1.0861 -3.77847 1225 0.264447 -0.919992 298.266 4.08618 22 562 1 0 1 
-0.954976 -1.26191 1225 -0.234803 -0.31027 301.195 4.08616 22 571 1 0 1 
21.0393 7.6066 1225 0.82447 0.326378 36.8925 4.08709 22 575 2567 2565 1 
-1.69809 -2.20737 1225 -0.413184 -0.537104 298.071 4.08617 22 577 1 0 1 
15.1655 42.5161 1225 0.349057 0.921698 21.3193 4.08968 22 581 1978 1001 1 
1.46194 -2.8695 1225 0.358518 -0.703701 300.413 4.08617 22 587 1 0 1 
-0.140337 -3.15309 1225 -0.0343777 -0.772395 300.081 4.08617 22 591 1 0 1 
1.96918 -3.41528 1225 0.485097 -0.841334 301.771 4.08618 22 592 1 0 1 
-2.14328 -2.07828 1225 -0.518918 -0.503179 296.589 4.08617 22 594 1 0 1 
2.10985 -2.11457 1225 0.519568 -0.52073 301.666 4.08617 22 596 1 0 1 
